space_id,band,orid,claim_idx,n_claims,in_pilot,rep1,rep2,archived,agree
tomyimkc/repro-token-sample-complexity-of-attention,m=6-10,K5blb595KX,4,5,False,toy,toy,verified,True
tomyimkc/repro-token-sample-complexity-of-attention,m=6-10,K5blb595KX,5,5,False,falsified,inconclusive,inconclusive,False
SabaPivot/repro-fair-regression,m=6-10,R4W0oOjCKG,1,3,False,verified,verified,verified,True
SabaPivot/repro-fair-regression,m=6-10,R4W0oOjCKG,2,3,False,verified,verified,verified,True
SabaPivot/repro-fair-regression,m=6-10,R4W0oOjCKG,3,3,False,verified,verified,verified,True
algorise/repro-delayed-momentum-aggregation-communication-efficient-byzantine-robust-federated-learning-w,m=6-10,KG4CjK6j8Y,1,6,False,falsified,falsified,toy,True
algorise/repro-delayed-momentum-aggregation-communication-efficient-byzantine-robust-federated-learning-w,m=6-10,KG4CjK6j8Y,2,6,False,falsified,falsified,inconclusive,True
algorise/repro-delayed-momentum-aggregation-communication-efficient-byzantine-robust-federated-learning-w,m=6-10,KG4CjK6j8Y,3,6,False,inconclusive,inconclusive,inconclusive,True
algorise/repro-delayed-momentum-aggregation-communication-efficient-byzantine-robust-federated-learning-w,m=6-10,KG4CjK6j8Y,4,6,False,toy,toy,toy,True
algorise/repro-delayed-momentum-aggregation-communication-efficient-byzantine-robust-federated-learning-w,m=6-10,KG4CjK6j8Y,5,6,False,verified,verified,verified,True
algorise/repro-delayed-momentum-aggregation-communication-efficient-byzantine-robust-federated-learning-w,m=6-10,KG4CjK6j8Y,6,6,False,toy,verified,toy,False
ProCreations/repro-differentiable-conformal-training-for-llm-reasoning-factuality,m=6-10,XfndtVLIub,1,6,False,falsified,falsified,verified,True
ProCreations/repro-differentiable-conformal-training-for-llm-reasoning-factuality,m=6-10,XfndtVLIub,2,6,False,verified,verified,verified,True
ProCreations/repro-differentiable-conformal-training-for-llm-reasoning-factuality,m=6-10,XfndtVLIub,3,6,False,verified,verified,verified,True
ProCreations/repro-differentiable-conformal-training-for-llm-reasoning-factuality,m=6-10,XfndtVLIub,4,6,False,verified,verified,verified,True
ProCreations/repro-differentiable-conformal-training-for-llm-reasoning-factuality,m=6-10,XfndtVLIub,5,6,False,verified,verified,verified,True
ProCreations/repro-differentiable-conformal-training-for-llm-reasoning-factuality,m=6-10,XfndtVLIub,6,6,False,verified,verified,verified,True
ai-sherpa/bayesian-stopping-consistent-llm-answers-repro,m=6-10,JXN3npSRRD,1,5,False,toy,toy,verified,True
ai-sherpa/bayesian-stopping-consistent-llm-answers-repro,m=6-10,JXN3npSRRD,2,5,False,toy,toy,verified,True
ai-sherpa/bayesian-stopping-consistent-llm-answers-repro,m=6-10,JXN3npSRRD,3,5,False,verified,verified,verified,True
ai-sherpa/bayesian-stopping-consistent-llm-answers-repro,m=6-10,JXN3npSRRD,4,5,False,toy,toy,toy,True
ai-sherpa/bayesian-stopping-consistent-llm-answers-repro,m=6-10,JXN3npSRRD,5,5,False,toy,toy,toy,True
Joshi2312/repro-gp-bandits-regret-lower-bound,m=6-10,CPB16KCuNk,1,4,False,verified,verified,verified,True
Joshi2312/repro-gp-bandits-regret-lower-bound,m=6-10,CPB16KCuNk,2,4,False,verified,verified,verified,True
Joshi2312/repro-gp-bandits-regret-lower-bound,m=6-10,CPB16KCuNk,3,4,False,verified,verified,verified,True
Joshi2312/repro-gp-bandits-regret-lower-bound,m=6-10,CPB16KCuNk,4,4,False,verified,verified,verified,True
sotayamashita/repro-svrg-and-beyond-via-posterior-correction,m=6-10,3NQSeJOfkz,1,4,False,verified,verified,verified,True
sotayamashita/repro-svrg-and-beyond-via-posterior-correction,m=6-10,3NQSeJOfkz,2,4,False,verified,verified,verified,True
sotayamashita/repro-svrg-and-beyond-via-posterior-correction,m=6-10,3NQSeJOfkz,3,4,False,inconclusive,inconclusive,inconclusive,True
sotayamashita/repro-svrg-and-beyond-via-posterior-correction,m=6-10,3NQSeJOfkz,4,4,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/geometric-entropy-thermal-dense-associative-memory-repro,m=6-10,P0eayHlqb7,1,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/geometric-entropy-thermal-dense-associative-memory-repro,m=6-10,P0eayHlqb7,2,5,False,toy,toy,inconclusive,True
neonforestmist/geometric-entropy-thermal-dense-associative-memory-repro,m=6-10,P0eayHlqb7,3,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/geometric-entropy-thermal-dense-associative-memory-repro,m=6-10,P0eayHlqb7,4,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/geometric-entropy-thermal-dense-associative-memory-repro,m=6-10,P0eayHlqb7,5,5,False,toy,toy,toy,True
ai-sherpa/rl-reachability-asymptotic-optimality-repro,m=6-10,ga20H0vR6f,1,5,False,verified,verified,verified,True
ai-sherpa/rl-reachability-asymptotic-optimality-repro,m=6-10,ga20H0vR6f,2,5,False,verified,verified,verified,True
ai-sherpa/rl-reachability-asymptotic-optimality-repro,m=6-10,ga20H0vR6f,3,5,False,verified,verified,verified,True
ai-sherpa/rl-reachability-asymptotic-optimality-repro,m=6-10,ga20H0vR6f,4,5,False,verified,verified,verified,True
ai-sherpa/rl-reachability-asymptotic-optimality-repro,m=6-10,ga20H0vR6f,5,5,False,verified,verified,verified,True
rdubwiley/autoregressive-language-models-are-secretly-repro,m=6-10,997oprE4sh,1,5,False,verified,verified,verified,True
rdubwiley/autoregressive-language-models-are-secretly-repro,m=6-10,997oprE4sh,2,5,False,verified,verified,verified,True
rdubwiley/autoregressive-language-models-are-secretly-repro,m=6-10,997oprE4sh,3,5,False,inconclusive,verified,inconclusive,False
rdubwiley/autoregressive-language-models-are-secretly-repro,m=6-10,997oprE4sh,4,5,False,verified,verified,verified,True
rdubwiley/autoregressive-language-models-are-secretly-repro,m=6-10,997oprE4sh,5,5,False,inconclusive,inconclusive,inconclusive,True
DineshAI/okzQ1x71pS,m=6-10,okzQ1x71pS,1,6,False,verified,verified,verified,True
DineshAI/okzQ1x71pS,m=6-10,okzQ1x71pS,2,6,False,verified,verified,verified,True
DineshAI/okzQ1x71pS,m=6-10,okzQ1x71pS,3,6,False,verified,verified,verified,True
DineshAI/okzQ1x71pS,m=6-10,okzQ1x71pS,4,6,False,toy,toy,toy,True
DineshAI/okzQ1x71pS,m=6-10,okzQ1x71pS,5,6,False,toy,toy,toy,True
DineshAI/okzQ1x71pS,m=6-10,okzQ1x71pS,6,6,False,inconclusive,inconclusive,inconclusive,True
ProCreations/repro-on-the-provable-suboptimality-of-momentum-sgd-in-nonstationary-stochastic-optimization,m>10,U1bxeLQLaK,1,3,True,verified,verified,verified,True
ProCreations/repro-on-the-provable-suboptimality-of-momentum-sgd-in-nonstationary-stochastic-optimization,m>10,U1bxeLQLaK,2,3,True,verified,verified,verified,True
ProCreations/repro-on-the-provable-suboptimality-of-momentum-sgd-in-nonstationary-stochastic-optimization,m>10,U1bxeLQLaK,3,3,True,verified,verified,verified,True
jbhati305/repro-mirror-descent-under-generalized-smoothness,m>10,j9aoIFr5aM,1,6,True,toy,toy,inconclusive,True
jbhati305/repro-mirror-descent-under-generalized-smoothness,m>10,j9aoIFr5aM,2,6,True,toy,toy,inconclusive,True
jbhati305/repro-mirror-descent-under-generalized-smoothness,m>10,j9aoIFr5aM,3,6,True,inconclusive,inconclusive,inconclusive,True
jbhati305/repro-mirror-descent-under-generalized-smoothness,m>10,j9aoIFr5aM,4,6,True,inconclusive,inconclusive,inconclusive,True
jbhati305/repro-mirror-descent-under-generalized-smoothness,m>10,j9aoIFr5aM,5,6,True,toy,toy,toy,True
jbhati305/repro-mirror-descent-under-generalized-smoothness,m>10,j9aoIFr5aM,6,6,True,inconclusive,inconclusive,inconclusive,True
algorise/repro-sharp-inequalities-between-total-variation-and-hellinger-distances-for-gaussian-mixtures,m>10,ihMB4kA2SQ,1,5,True,verified,verified,verified,True
algorise/repro-sharp-inequalities-between-total-variation-and-hellinger-distances-for-gaussian-mixtures,m>10,ihMB4kA2SQ,2,5,True,verified,verified,verified,True
algorise/repro-sharp-inequalities-between-total-variation-and-hellinger-distances-for-gaussian-mixtures,m>10,ihMB4kA2SQ,3,5,True,toy,toy,inconclusive,True
algorise/repro-sharp-inequalities-between-total-variation-and-hellinger-distances-for-gaussian-mixtures,m>10,ihMB4kA2SQ,4,5,True,toy,toy,toy,True
algorise/repro-sharp-inequalities-between-total-variation-and-hellinger-distances-for-gaussian-mixtures,m>10,ihMB4kA2SQ,5,5,True,inconclusive,inconclusive,inconclusive,True
amkkk/repro-prior-diffusiveness-and-regret-in-the-linear-gaussian-bandit,m>10,GeYKOC4BzB,1,5,True,verified,verified,verified,True
amkkk/repro-prior-diffusiveness-and-regret-in-the-linear-gaussian-bandit,m>10,GeYKOC4BzB,2,5,True,verified,verified,verified,True
amkkk/repro-prior-diffusiveness-and-regret-in-the-linear-gaussian-bandit,m>10,GeYKOC4BzB,3,5,True,falsified,falsified,falsified,True
amkkk/repro-prior-diffusiveness-and-regret-in-the-linear-gaussian-bandit,m>10,GeYKOC4BzB,4,5,True,verified,verified,verified,True
amkkk/repro-prior-diffusiveness-and-regret-in-the-linear-gaussian-bandit,m>10,GeYKOC4BzB,5,5,True,toy,toy,toy,True
ICML-2026-agent-repro/repro-grpo-rlvr-loss-dynamics-success-amplification,m>10,z9Bo4eXSpW,1,5,True,verified,verified,verified,True
ICML-2026-agent-repro/repro-grpo-rlvr-loss-dynamics-success-amplification,m>10,z9Bo4eXSpW,2,5,True,verified,verified,verified,True
ICML-2026-agent-repro/repro-grpo-rlvr-loss-dynamics-success-amplification,m>10,z9Bo4eXSpW,3,5,True,verified,verified,verified,True
ICML-2026-agent-repro/repro-grpo-rlvr-loss-dynamics-success-amplification,m>10,z9Bo4eXSpW,4,5,True,verified,verified,verified,True
ICML-2026-agent-repro/repro-grpo-rlvr-loss-dynamics-success-amplification,m>10,z9Bo4eXSpW,5,5,True,verified,verified,verified,True
jbhati305/repro-dropout-universality-scaling-laws-and-optimal-scheduling-at-the-edge-of-chaos,m>10,FoDU47u2jk,1,5,True,toy,toy,toy,True
jbhati305/repro-dropout-universality-scaling-laws-and-optimal-scheduling-at-the-edge-of-chaos,m>10,FoDU47u2jk,2,5,True,toy,toy,toy,True
jbhati305/repro-dropout-universality-scaling-laws-and-optimal-scheduling-at-the-edge-of-chaos,m>10,FoDU47u2jk,3,5,True,inconclusive,inconclusive,inconclusive,True
jbhati305/repro-dropout-universality-scaling-laws-and-optimal-scheduling-at-the-edge-of-chaos,m>10,FoDU47u2jk,4,5,True,toy,toy,toy,True
jbhati305/repro-dropout-universality-scaling-laws-and-optimal-scheduling-at-the-edge-of-chaos,m>10,FoDU47u2jk,5,5,True,inconclusive,inconclusive,inconclusive,True
ai-sherpa/odd-estimator-shapley-repro,m>10,xILwgiWAUk,1,6,True,verified,verified,verified,True
ai-sherpa/odd-estimator-shapley-repro,m>10,xILwgiWAUk,2,6,True,verified,verified,verified,True
ai-sherpa/odd-estimator-shapley-repro,m>10,xILwgiWAUk,3,6,True,verified,verified,verified,True
ai-sherpa/odd-estimator-shapley-repro,m>10,xILwgiWAUk,4,6,True,verified,verified,verified,True
ai-sherpa/odd-estimator-shapley-repro,m>10,xILwgiWAUk,5,6,True,falsified,falsified,falsified,True
ai-sherpa/odd-estimator-shapley-repro,m>10,xILwgiWAUk,6,6,True,verified,verified,verified,True
tomyimkc/repro-high-probability-convergence-guarantees-of-decentralized-sgd,m>10,xSYhEkiyp5,1,4,True,toy,toy,toy,True
tomyimkc/repro-high-probability-convergence-guarantees-of-decentralized-sgd,m>10,xSYhEkiyp5,2,4,True,verified,verified,verified,True
tomyimkc/repro-high-probability-convergence-guarantees-of-decentralized-sgd,m>10,xSYhEkiyp5,3,4,True,verified,verified,verified,True
tomyimkc/repro-high-probability-convergence-guarantees-of-decentralized-sgd,m>10,xSYhEkiyp5,4,4,True,verified,verified,verified,True
algorise/repro-steady-state-behavior-of-constant-stepsize-stochastic-approximation-gaussian-approximation,m>10,m4TAzup6Yc,1,6,True,toy,toy,verified,True
algorise/repro-steady-state-behavior-of-constant-stepsize-stochastic-approximation-gaussian-approximation,m>10,m4TAzup6Yc,2,6,True,toy,toy,verified,True
algorise/repro-steady-state-behavior-of-constant-stepsize-stochastic-approximation-gaussian-approximation,m>10,m4TAzup6Yc,3,6,True,toy,toy,verified,True
algorise/repro-steady-state-behavior-of-constant-stepsize-stochastic-approximation-gaussian-approximation,m>10,m4TAzup6Yc,4,6,True,toy,toy,verified,True
algorise/repro-steady-state-behavior-of-constant-stepsize-stochastic-approximation-gaussian-approximation,m>10,m4TAzup6Yc,5,6,True,toy,toy,verified,True
algorise/repro-steady-state-behavior-of-constant-stepsize-stochastic-approximation-gaussian-approximation,m>10,m4TAzup6Yc,6,6,True,toy,toy,verified,True
amkkk/repro-anytime-detection-of-strategic-deviations-in-multi-agent-systems,m>10,hXO2OP0T4w,1,6,True,verified,toy,toy,False
amkkk/repro-anytime-detection-of-strategic-deviations-in-multi-agent-systems,m>10,hXO2OP0T4w,2,6,True,verified,toy,toy,False
amkkk/repro-anytime-detection-of-strategic-deviations-in-multi-agent-systems,m>10,hXO2OP0T4w,3,6,True,toy,toy,toy,True
amkkk/repro-anytime-detection-of-strategic-deviations-in-multi-agent-systems,m>10,hXO2OP0T4w,4,6,True,verified,toy,verified,False
amkkk/repro-anytime-detection-of-strategic-deviations-in-multi-agent-systems,m>10,hXO2OP0T4w,5,6,True,toy,toy,inconclusive,True
amkkk/repro-anytime-detection-of-strategic-deviations-in-multi-agent-systems,m>10,hXO2OP0T4w,6,6,True,falsified,inconclusive,inconclusive,False
AceVikings/r3h23Jv26a,m>10,r3h23Jv26a,1,5,True,verified,verified,verified,True
AceVikings/r3h23Jv26a,m>10,r3h23Jv26a,2,5,True,verified,verified,inconclusive,True
AceVikings/r3h23Jv26a,m>10,r3h23Jv26a,3,5,True,inconclusive,inconclusive,inconclusive,True
AceVikings/r3h23Jv26a,m>10,r3h23Jv26a,4,5,True,verified,verified,verified,True
AceVikings/r3h23Jv26a,m>10,r3h23Jv26a,5,5,True,verified,verified,verified,True
SabaPivot/repro-all-erms-can-fail-in-stochastic-convex-optimization-lower-bounds-in-linear-dimension,m>10,Lzwp2KXedc,1,6,True,verified,verified,verified,True
SabaPivot/repro-all-erms-can-fail-in-stochastic-convex-optimization-lower-bounds-in-linear-dimension,m>10,Lzwp2KXedc,2,6,True,verified,verified,verified,True
SabaPivot/repro-all-erms-can-fail-in-stochastic-convex-optimization-lower-bounds-in-linear-dimension,m>10,Lzwp2KXedc,3,6,True,verified,verified,verified,True
SabaPivot/repro-all-erms-can-fail-in-stochastic-convex-optimization-lower-bounds-in-linear-dimension,m>10,Lzwp2KXedc,4,6,True,verified,verified,verified,True
SabaPivot/repro-all-erms-can-fail-in-stochastic-convex-optimization-lower-bounds-in-linear-dimension,m>10,Lzwp2KXedc,5,6,True,verified,verified,verified,True
SabaPivot/repro-all-erms-can-fail-in-stochastic-convex-optimization-lower-bounds-in-linear-dimension,m>10,Lzwp2KXedc,6,6,True,verified,verified,verified,True
ai-sherpa/learning-randomized-reductions-repro,m>10,hCAEcqig2C,1,5,True,verified,verified,verified,True
ai-sherpa/learning-randomized-reductions-repro,m>10,hCAEcqig2C,2,5,True,verified,verified,verified,True
ai-sherpa/learning-randomized-reductions-repro,m>10,hCAEcqig2C,3,5,True,verified,falsified,verified,False
ai-sherpa/learning-randomized-reductions-repro,m>10,hCAEcqig2C,4,5,True,falsified,falsified,verified,True
ai-sherpa/learning-randomized-reductions-repro,m>10,hCAEcqig2C,5,5,True,falsified,verified,falsified,False
RyeCatcher/repro-linear-regression-with-unknown-truncation-beyond-gaussian-features,m>10,DsV89lJ58l,1,6,True,inconclusive,inconclusive,inconclusive,True
RyeCatcher/repro-linear-regression-with-unknown-truncation-beyond-gaussian-features,m>10,DsV89lJ58l,2,6,True,inconclusive,inconclusive,inconclusive,True
RyeCatcher/repro-linear-regression-with-unknown-truncation-beyond-gaussian-features,m>10,DsV89lJ58l,3,6,True,toy,toy,toy,True
RyeCatcher/repro-linear-regression-with-unknown-truncation-beyond-gaussian-features,m>10,DsV89lJ58l,4,6,True,toy,toy,toy,True
RyeCatcher/repro-linear-regression-with-unknown-truncation-beyond-gaussian-features,m>10,DsV89lJ58l,5,6,True,inconclusive,inconclusive,inconclusive,True
RyeCatcher/repro-linear-regression-with-unknown-truncation-beyond-gaussian-features,m>10,DsV89lJ58l,6,6,True,inconclusive,inconclusive,inconclusive,True
abhishekkataria16/claim-4ltyJqAHMg-logbook,m>10,4ltyJqAHMg,1,4,True,inconclusive,inconclusive,inconclusive,True
abhishekkataria16/claim-4ltyJqAHMg-logbook,m>10,4ltyJqAHMg,2,4,True,inconclusive,inconclusive,inconclusive,True
abhishekkataria16/claim-4ltyJqAHMg-logbook,m>10,4ltyJqAHMg,3,4,True,inconclusive,inconclusive,inconclusive,True
amkkk/repro-unifying-low-dimensional-spectra-in-deep-learning,m>10,RwiGcN2feP,1,6,False,verified,verified,verified,True
amkkk/repro-unifying-low-dimensional-spectra-in-deep-learning,m>10,RwiGcN2feP,2,6,False,verified,verified,verified,True
amkkk/repro-unifying-low-dimensional-spectra-in-deep-learning,m>10,RwiGcN2feP,3,6,False,verified,verified,verified,True
amkkk/repro-unifying-low-dimensional-spectra-in-deep-learning,m>10,RwiGcN2feP,4,6,False,verified,verified,verified,True
amkkk/repro-unifying-low-dimensional-spectra-in-deep-learning,m>10,RwiGcN2feP,5,6,False,toy,toy,toy,True
amkkk/repro-unifying-low-dimensional-spectra-in-deep-learning,m>10,RwiGcN2feP,6,6,False,toy,toy,toy,True
ProCreations/repro-balancing-learning-rates-across-layers-in-linear-neural-networks,m>10,4vztmTrGhd,1,5,False,verified,verified,verified,True
ProCreations/repro-balancing-learning-rates-across-layers-in-linear-neural-networks,m>10,4vztmTrGhd,2,5,False,verified,verified,verified,True
ProCreations/repro-balancing-learning-rates-across-layers-in-linear-neural-networks,m>10,4vztmTrGhd,3,5,False,verified,verified,verified,True
ProCreations/repro-balancing-learning-rates-across-layers-in-linear-neural-networks,m>10,4vztmTrGhd,4,5,False,falsified,falsified,falsified,True
ProCreations/repro-balancing-learning-rates-across-layers-in-linear-neural-networks,m>10,4vztmTrGhd,5,5,False,verified,verified,verified,True
neonforestmist/Placeholder2,m>10,uiw8P2JGbW,1,6,False,verified,verified,verified,True
neonforestmist/Placeholder2,m>10,uiw8P2JGbW,2,6,False,verified,verified,verified,True
neonforestmist/Placeholder2,m>10,uiw8P2JGbW,3,6,False,verified,verified,verified,True
neonforestmist/Placeholder2,m>10,uiw8P2JGbW,4,6,False,verified,verified,verified,True
neonforestmist/Placeholder2,m>10,uiw8P2JGbW,5,6,False,verified,verified,verified,True
neonforestmist/Placeholder2,m>10,uiw8P2JGbW,6,6,False,verified,verified,verified,True
michaldobiezynski/repro-why-self-distillation-helps-and-hurts-denoising-vs-signal-forgetting,m>10,VnA5q5jXVz,1,5,False,verified,verified,verified,True
michaldobiezynski/repro-why-self-distillation-helps-and-hurts-denoising-vs-signal-forgetting,m>10,VnA5q5jXVz,2,5,False,verified,verified,verified,True
michaldobiezynski/repro-why-self-distillation-helps-and-hurts-denoising-vs-signal-forgetting,m>10,VnA5q5jXVz,3,5,False,verified,verified,verified,True
michaldobiezynski/repro-why-self-distillation-helps-and-hurts-denoising-vs-signal-forgetting,m>10,VnA5q5jXVz,4,5,False,verified,verified,inconclusive,True
michaldobiezynski/repro-why-self-distillation-helps-and-hurts-denoising-vs-signal-forgetting,m>10,VnA5q5jXVz,5,5,False,toy,toy,toy,True
tomyimkc/repro-ski-rental-with-distributional-predictions-of-unknown-quality,m>10,h8NydU966G,1,5,False,verified,verified,verified,True
tomyimkc/repro-ski-rental-with-distributional-predictions-of-unknown-quality,m>10,h8NydU966G,2,5,False,verified,verified,verified,True
tomyimkc/repro-ski-rental-with-distributional-predictions-of-unknown-quality,m>10,h8NydU966G,3,5,False,verified,verified,verified,True
tomyimkc/repro-ski-rental-with-distributional-predictions-of-unknown-quality,m>10,h8NydU966G,4,5,False,verified,verified,verified,True
tomyimkc/repro-ski-rental-with-distributional-predictions-of-unknown-quality,m>10,h8NydU966G,5,5,False,verified,verified,verified,True
vissutagunawan/FEmXFeqYNZ,m>10,FEmXFeqYNZ,1,4,False,verified,verified,verified,True
vissutagunawan/FEmXFeqYNZ,m>10,FEmXFeqYNZ,2,4,False,verified,verified,verified,True
vissutagunawan/FEmXFeqYNZ,m>10,FEmXFeqYNZ,3,4,False,verified,verified,verified,True
vissutagunawan/FEmXFeqYNZ,m>10,FEmXFeqYNZ,4,4,False,inconclusive,inconclusive,inconclusive,True
tomyimkc/repro-revenue-guarantees-of-no-swap-regret-dynamics-in-first-price-auctions,m>10,n50Ipdt5d5,1,6,False,verified,verified,verified,True
tomyimkc/repro-revenue-guarantees-of-no-swap-regret-dynamics-in-first-price-auctions,m>10,n50Ipdt5d5,2,6,False,toy,toy,toy,True
tomyimkc/repro-revenue-guarantees-of-no-swap-regret-dynamics-in-first-price-auctions,m>10,n50Ipdt5d5,3,6,False,verified,verified,verified,True
tomyimkc/repro-revenue-guarantees-of-no-swap-regret-dynamics-in-first-price-auctions,m>10,n50Ipdt5d5,4,6,False,toy,toy,toy,True
tomyimkc/repro-revenue-guarantees-of-no-swap-regret-dynamics-in-first-price-auctions,m>10,n50Ipdt5d5,5,6,False,verified,verified,verified,True
tomyimkc/repro-revenue-guarantees-of-no-swap-regret-dynamics-in-first-price-auctions,m>10,n50Ipdt5d5,6,6,False,verified,verified,verified,True
snaykey/repro-delayed-obs-mdp,m>10,YEckWPoS09,1,6,False,verified,verified,verified,True
snaykey/repro-delayed-obs-mdp,m>10,YEckWPoS09,2,6,False,verified,verified,verified,True
snaykey/repro-delayed-obs-mdp,m>10,YEckWPoS09,3,6,False,verified,verified,verified,True
snaykey/repro-delayed-obs-mdp,m>10,YEckWPoS09,4,6,False,verified,verified,verified,True
snaykey/repro-delayed-obs-mdp,m>10,YEckWPoS09,5,6,False,verified,verified,verified,True
snaykey/repro-delayed-obs-mdp,m>10,YEckWPoS09,6,6,False,verified,verified,verified,True
sabaridsnfuji/repro-near-optimal-and-efficient-first-order-algorithm-for-multi-task-learning-with-shared-r,m>10,TnquAvyTtL,1,6,False,verified,verified,verified,True
sabaridsnfuji/repro-near-optimal-and-efficient-first-order-algorithm-for-multi-task-learning-with-shared-r,m>10,TnquAvyTtL,2,6,False,verified,verified,verified,True
sabaridsnfuji/repro-near-optimal-and-efficient-first-order-algorithm-for-multi-task-learning-with-shared-r,m>10,TnquAvyTtL,3,6,False,toy,verified,verified,False
sabaridsnfuji/repro-near-optimal-and-efficient-first-order-algorithm-for-multi-task-learning-with-shared-r,m>10,TnquAvyTtL,4,6,False,toy,toy,toy,True
sabaridsnfuji/repro-near-optimal-and-efficient-first-order-algorithm-for-multi-task-learning-with-shared-r,m>10,TnquAvyTtL,5,6,False,toy,toy,toy,True
sabaridsnfuji/repro-near-optimal-and-efficient-first-order-algorithm-for-multi-task-learning-with-shared-r,m>10,TnquAvyTtL,6,6,False,toy,toy,toy,True
amkkk/repro-non-uniform-noise-to-signal-ratio-in-the-reinforce-policy-gradient-estimator,m>10,Ol99zoW31J,1,5,False,verified,verified,verified,True
amkkk/repro-non-uniform-noise-to-signal-ratio-in-the-reinforce-policy-gradient-estimator,m>10,Ol99zoW31J,2,5,False,verified,verified,verified,True
amkkk/repro-non-uniform-noise-to-signal-ratio-in-the-reinforce-policy-gradient-estimator,m>10,Ol99zoW31J,3,5,False,verified,verified,verified,True
amkkk/repro-non-uniform-noise-to-signal-ratio-in-the-reinforce-policy-gradient-estimator,m>10,Ol99zoW31J,4,5,False,verified,verified,verified,True
amkkk/repro-non-uniform-noise-to-signal-ratio-in-the-reinforce-policy-gradient-estimator,m>10,Ol99zoW31J,5,5,False,toy,toy,inconclusive,True
Srishti280992/repro-provably-data-driven-multiple-hyper-parameter-tuning-with-structured-loss-functi,m>10,JnuwpwbZ8D,1,6,False,verified,verified,verified,True
Srishti280992/repro-provably-data-driven-multiple-hyper-parameter-tuning-with-structured-loss-functi,m>10,JnuwpwbZ8D,2,6,False,verified,verified,verified,True
Srishti280992/repro-provably-data-driven-multiple-hyper-parameter-tuning-with-structured-loss-functi,m>10,JnuwpwbZ8D,3,6,False,verified,verified,verified,True
Srishti280992/repro-provably-data-driven-multiple-hyper-parameter-tuning-with-structured-loss-functi,m>10,JnuwpwbZ8D,4,6,False,verified,verified,verified,True
Srishti280992/repro-provably-data-driven-multiple-hyper-parameter-tuning-with-structured-loss-functi,m>10,JnuwpwbZ8D,5,6,False,verified,verified,verified,True
Srishti280992/repro-provably-data-driven-multiple-hyper-parameter-tuning-with-structured-loss-functi,m>10,JnuwpwbZ8D,6,6,False,verified,verified,verified,True
neonforestmist/hj-prox-operator-splitting-repro,m>10,q7mB5s1ie1,1,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/hj-prox-operator-splitting-repro,m>10,q7mB5s1ie1,2,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/hj-prox-operator-splitting-repro,m>10,q7mB5s1ie1,3,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/hj-prox-operator-splitting-repro,m>10,q7mB5s1ie1,4,5,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/hj-prox-operator-splitting-repro,m>10,q7mB5s1ie1,5,5,False,inconclusive,inconclusive,inconclusive,True
SabaPivot/repro-sharp-empirical-bernstein-inequalities-for-the-variance-of-bounded-random-variables,m>10,oqkiE71wrC,1,4,False,verified,verified,verified,True
SabaPivot/repro-sharp-empirical-bernstein-inequalities-for-the-variance-of-bounded-random-variables,m>10,oqkiE71wrC,2,4,False,verified,verified,verified,True
SabaPivot/repro-sharp-empirical-bernstein-inequalities-for-the-variance-of-bounded-random-variables,m>10,oqkiE71wrC,3,4,False,toy,toy,verified,True
SabaPivot/repro-sharp-empirical-bernstein-inequalities-for-the-variance-of-bounded-random-variables,m>10,oqkiE71wrC,4,4,False,toy,toy,verified,True
imadreamerboy/repro-learning-augmented-dual-predictions,m>10,JIbkbLYo3o,1,6,False,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-learning-augmented-dual-predictions,m>10,JIbkbLYo3o,2,6,False,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-learning-augmented-dual-predictions,m>10,JIbkbLYo3o,3,6,False,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-learning-augmented-dual-predictions,m>10,JIbkbLYo3o,4,6,False,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-learning-augmented-dual-predictions,m>10,JIbkbLYo3o,5,6,False,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-learning-augmented-dual-predictions,m>10,JIbkbLYo3o,6,6,False,inconclusive,inconclusive,inconclusive,True
ai-sherpa/multi-task-linreg-no-eigenvalue-bounds-repro,m>10,D5Ijcnz1L9,1,6,False,verified,verified,verified,True
ai-sherpa/multi-task-linreg-no-eigenvalue-bounds-repro,m>10,D5Ijcnz1L9,2,6,False,verified,verified,verified,True
ai-sherpa/multi-task-linreg-no-eigenvalue-bounds-repro,m>10,D5Ijcnz1L9,3,6,False,verified,verified,verified,True
ai-sherpa/multi-task-linreg-no-eigenvalue-bounds-repro,m>10,D5Ijcnz1L9,4,6,False,verified,verified,verified,True
ai-sherpa/multi-task-linreg-no-eigenvalue-bounds-repro,m>10,D5Ijcnz1L9,5,6,False,verified,verified,verified,True
ai-sherpa/multi-task-linreg-no-eigenvalue-bounds-repro,m>10,D5Ijcnz1L9,6,6,False,verified,verified,verified,True
